date,crop,price_pkr,unit,source
2016-09-22,Pomegranate,242.14,Kg,historical_csv
2016-09-29,Pomegranate,255.0,Kg,historical_csv
2016-10-06,Pomegranate,246.43,Kg,historical_csv
2016-10-13,Pomegranate,293.57,Kg,historical_csv
2016-10-20,Pomegranate,273.57,Kg,historical_csv
2016-10-27,Pomegranate,280.71,Kg,historical_csv
2016-11-03,Pomegranate,295.0,Kg,historical_csv
2016-11-10,Pomegranate,266.43,Kg,historical_csv
2016-11-17,Pomegranate,247.86,Kg,historical_csv
2016-11-24,Pomegranate,245.0,Kg,historical_csv
2016-12-01,Pomegranate,240.71,Kg,historical_csv
2016-12-08,Pomegranate,245.0,Kg,historical_csv
2016-12-15,Pomegranate,245.0,Kg,historical_csv
2016-12-22,Pomegranate,240.71,Kg,historical_csv
2016-12-29,Pomegranate,207.14,Kg,historical_csv
2017-01-05,Pomegranate,205.0,Kg,historical_csv
2017-01-12,Pomegranate,205.0,Kg,historical_csv
2017-01-19,Pomegranate,206.43,Kg,historical_csv
2017-01-26,Pomegranate,205.0,Kg,historical_csv
2017-02-02,Pomegranate,205.0,Kg,historical_csv
2017-02-09,Pomegranate,205.0,Kg,historical_csv
2017-02-16,Pomegranate,209.29,Kg,historical_csv
2017-02-23,Pomegranate,215.0,Kg,historical_csv
2017-03-02,Pomegranate,248.33,Kg,historical_csv
2017-03-09,Pomegranate,248.33,Kg,historical_csv
2017-03-16,Pomegranate,245.0,Kg,historical_csv
2017-03-23,Pomegranate,220.71,Kg,historical_csv
2017-03-30,Pomegranate,232.14,Kg,historical_csv
2017-04-06,Pomegranate,222.14,Kg,historical_csv
2017-04-13,Pomegranate,235.0,Kg,historical_csv
2017-04-20,Pomegranate,252.14,Kg,historical_csv
2017-04-27,Pomegranate,282.86,Kg,historical_csv
2017-05-04,Pomegranate,210.71,Kg,historical_csv
2017-05-11,Pomegranate,179.29,Kg,historical_csv
2017-05-18,Pomegranate,175.0,Kg,historical_csv
2017-05-25,Pomegranate,177.14,Kg,historical_csv
2017-06-01,Pomegranate,190.0,Kg,historical_csv
2017-06-08,Pomegranate,190.0,Kg,historical_csv
2017-06-15,Pomegranate,190.0,Kg,historical_csv
2017-06-22,Pomegranate,190.0,Kg,historical_csv
2017-06-29,Pomegranate,190.0,Kg,historical_csv
2017-07-06,Pomegranate,190.0,Kg,historical_csv
2017-07-13,Pomegranate,188.57,Kg,historical_csv
2017-07-20,Pomegranate,189.29,Kg,historical_csv
2017-07-27,Pomegranate,187.86,Kg,historical_csv
2017-08-03,Pomegranate,195.0,Kg,historical_csv
2017-08-10,Pomegranate,189.29,Kg,historical_csv
2017-08-17,Pomegranate,195.0,Kg,historical_csv
2017-08-24,Pomegranate,195.0,Kg,historical_csv
2017-08-31,Pomegranate,189.29,Kg,historical_csv
2017-09-07,Pomegranate,160.71,Kg,historical_csv
2017-09-14,Pomegranate,145.0,Kg,historical_csv
2017-09-21,Pomegranate,178.33,Kg,historical_csv
2017-09-28,Pomegranate,160.71,Kg,historical_csv
2017-10-05,Pomegranate,153.57,Kg,historical_csv
2017-10-12,Pomegranate,145.0,Kg,historical_csv
2017-10-19,Pomegranate,145.0,Kg,historical_csv
2017-10-26,Pomegranate,155.0,Kg,historical_csv
2017-11-02,Pomegranate,156.43,Kg,historical_csv
2017-11-09,Pomegranate,157.86,Kg,historical_csv
2017-11-16,Pomegranate,160.71,Kg,historical_csv
2017-11-23,Pomegranate,153.57,Kg,historical_csv
2017-11-30,Pomegranate,155.0,Kg,historical_csv
2017-12-07,Pomegranate,155.0,Kg,historical_csv
2017-12-14,Pomegranate,155.0,Kg,historical_csv
2017-12-21,Pomegranate,155.0,Kg,historical_csv
2017-12-28,Pomegranate,155.0,Kg,historical_csv
2018-01-04,Pomegranate,155.0,Kg,historical_csv
2018-01-11,Pomegranate,157.86,Kg,historical_csv
2018-01-18,Pomegranate,158.33,Kg,historical_csv
2018-01-25,Pomegranate,157.86,Kg,historical_csv
2018-02-01,Pomegranate,157.86,Kg,historical_csv
2018-02-08,Pomegranate,155.0,Kg,historical_csv
2018-02-15,Pomegranate,155.0,Kg,historical_csv
2018-02-22,Pomegranate,155.0,Kg,historical_csv
2018-03-01,Pomegranate,163.57,Kg,historical_csv
2018-03-08,Pomegranate,175.0,Kg,historical_csv
2018-03-15,Pomegranate,204.29,Kg,historical_csv
2018-03-22,Pomegranate,236.43,Kg,historical_csv
2018-03-29,Pomegranate,197.86,Kg,historical_csv
2018-04-05,Pomegranate,217.86,Kg,historical_csv
2018-04-12,Pomegranate,227.86,Kg,historical_csv
2018-04-19,Pomegranate,255.71,Kg,historical_csv
2018-04-26,Pomegranate,269.29,Kg,historical_csv
2018-05-03,Pomegranate,263.57,Kg,historical_csv
2018-05-10,Pomegranate,263.57,Kg,historical_csv
2018-05-17,Pomegranate,273.57,Kg,historical_csv
2018-05-24,Pomegranate,275.0,Kg,historical_csv
2018-05-31,Pomegranate,275.0,Kg,historical_csv
2018-06-07,Pomegranate,267.86,Kg,historical_csv
2018-06-14,Pomegranate,256.43,Kg,historical_csv
2018-06-21,Pomegranate,255.0,Kg,historical_csv
2018-06-28,Pomegranate,255.0,Kg,historical_csv
2018-07-05,Pomegranate,255.0,Kg,historical_csv
2018-07-12,Pomegranate,246.43,Kg,historical_csv
2018-07-19,Pomegranate,232.14,Kg,historical_csv
2018-07-26,Pomegranate,235.71,Kg,historical_csv
2018-08-02,Pomegranate,182.14,Kg,historical_csv
2018-08-09,Pomegranate,150.71,Kg,historical_csv
2018-08-16,Pomegranate,140.71,Kg,historical_csv
2018-08-23,Pomegranate,127.86,Kg,historical_csv
2018-08-30,Pomegranate,126.43,Kg,historical_csv
2018-09-06,Pomegranate,125.0,Kg,historical_csv
2018-09-13,Pomegranate,125.0,Kg,historical_csv
2018-09-20,Pomegranate,125.0,Kg,historical_csv
2018-09-27,Pomegranate,125.0,Kg,historical_csv
2018-10-04,Pomegranate,125.0,Kg,historical_csv
2018-10-11,Pomegranate,155.71,Kg,historical_csv
2018-10-18,Pomegranate,176.43,Kg,historical_csv
2018-10-25,Pomegranate,175.71,Kg,historical_csv
2018-11-01,Pomegranate,176.43,Kg,historical_csv
2018-11-08,Pomegranate,175.0,Kg,historical_csv
2018-11-15,Pomegranate,175.0,Kg,historical_csv
2018-11-22,Pomegranate,175.0,Kg,historical_csv
2018-11-29,Pomegranate,175.0,Kg,historical_csv
2018-12-06,Pomegranate,175.0,Kg,historical_csv
2018-12-13,Pomegranate,175.0,Kg,historical_csv
2018-12-20,Pomegranate,175.0,Kg,historical_csv
2018-12-27,Pomegranate,175.0,Kg,historical_csv
2019-01-03,Pomegranate,175.0,Kg,historical_csv
2019-01-10,Pomegranate,172.14,Kg,historical_csv
2019-01-17,Pomegranate,161.43,Kg,historical_csv
2019-01-24,Pomegranate,155.71,Kg,historical_csv
2019-01-31,Pomegranate,136.79,Kg,historical_csv
2019-02-07,Pomegranate,119.29,Kg,historical_csv
2019-02-14,Pomegranate,115.0,Kg,historical_csv
2019-02-21,Pomegranate,112.14,Kg,historical_csv
2019-02-28,Pomegranate,105.0,Kg,historical_csv
2019-03-07,Pomegranate,105.0,Kg,historical_csv
2019-03-14,Pomegranate,109.29,Kg,historical_csv
2019-03-21,Pomegranate,115.0,Kg,historical_csv
2019-03-28,Pomegranate,115.0,Kg,historical_csv
2019-04-04,Pomegranate,115.0,Kg,historical_csv
2019-04-11,Pomegranate,115.0,Kg,historical_csv
2019-04-18,Pomegranate,115.0,Kg,historical_csv
2019-04-25,Pomegranate,116.43,Kg,historical_csv
2019-05-02,Pomegranate,133.57,Kg,historical_csv
2019-05-09,Pomegranate,145.0,Kg,historical_csv
2019-05-16,Pomegranate,145.0,Kg,historical_csv
2019-05-23,Pomegranate,145.71,Kg,historical_csv
2019-05-30,Pomegranate,145.0,Kg,historical_csv
2019-06-06,Pomegranate,146.43,Kg,historical_csv
2019-06-13,Pomegranate,200.0,Kg,historical_csv
2019-06-20,Pomegranate,291.43,Kg,historical_csv
2019-06-27,Pomegranate,310.71,Kg,historical_csv
2019-07-04,Pomegranate,315.0,Kg,historical_csv
2019-07-11,Pomegranate,295.0,Kg,historical_csv
2019-07-18,Pomegranate,251.43,Kg,historical_csv
2019-07-25,Pomegranate,240.71,Kg,historical_csv
2019-08-01,Pomegranate,211.43,Kg,historical_csv
2019-08-08,Pomegranate,161.43,Kg,historical_csv
2019-08-15,Pomegranate,155.0,Kg,historical_csv
2019-08-22,Pomegranate,176.43,Kg,historical_csv
2019-08-29,Pomegranate,215.71,Kg,historical_csv
2019-09-05,Pomegranate,190.0,Kg,historical_csv
2019-09-12,Pomegranate,190.0,Kg,historical_csv
2019-09-19,Pomegranate,199.29,Kg,historical_csv
2019-09-26,Pomegranate,250.71,Kg,historical_csv
2019-10-03,Pomegranate,246.43,Kg,historical_csv
2019-10-10,Pomegranate,245.0,Kg,historical_csv
2019-10-17,Pomegranate,246.43,Kg,historical_csv
2019-10-24,Pomegranate,249.29,Kg,historical_csv
2019-10-31,Pomegranate,245.0,Kg,historical_csv
2019-11-14,Pomegranate,134.29,Kg,historical_csv
2019-11-21,Pomegranate,125.0,Kg,historical_csv
2019-11-28,Pomegranate,125.0,Kg,historical_csv
2019-12-05,Pomegranate,146.43,Kg,historical_csv
2019-12-12,Pomegranate,186.43,Kg,historical_csv
2019-12-19,Pomegranate,182.5,Kg,historical_csv
2019-12-26,Pomegranate,177.14,Kg,historical_csv
2020-01-02,Pomegranate,189.29,Kg,historical_csv
2020-01-09,Pomegranate,175.0,Kg,historical_csv
2020-01-16,Pomegranate,175.0,Kg,historical_csv
2020-01-23,Pomegranate,175.0,Kg,historical_csv
2020-01-30,Pomegranate,175.0,Kg,historical_csv
2020-02-06,Pomegranate,115.0,Kg,historical_csv
2020-02-13,Pomegranate,115.0,Kg,historical_csv
2020-02-20,Pomegranate,129.29,Kg,historical_csv
2020-02-27,Pomegranate,135.0,Kg,historical_csv
2020-03-05,Pomegranate,135.83,Kg,historical_csv
2020-03-12,Pomegranate,116.43,Kg,historical_csv
2020-03-19,Pomegranate,117.86,Kg,historical_csv
2020-03-26,Pomegranate,160.0,Kg,historical_csv
2020-05-14,Pomegranate,195.0,Kg,historical_csv
2020-06-25,Pomegranate,146.0,Kg,historical_csv
2020-07-02,Pomegranate,145.0,Kg,historical_csv
2020-07-09,Pomegranate,145.0,Kg,historical_csv
2020-07-16,Pomegranate,145.0,Kg,historical_csv
2020-07-23,Pomegranate,145.0,Kg,historical_csv
2020-07-30,Pomegranate,173.57,Kg,historical_csv
2020-08-06,Pomegranate,173.57,Kg,historical_csv
2020-08-13,Pomegranate,156.43,Kg,historical_csv
2020-08-20,Pomegranate,195.0,Kg,historical_csv
2020-08-27,Pomegranate,194.29,Kg,historical_csv
2020-09-03,Pomegranate,192.14,Kg,historical_csv
2020-09-10,Pomegranate,195.0,Kg,historical_csv
2020-09-17,Pomegranate,198.33,Kg,historical_csv
2020-09-24,Pomegranate,206.43,Kg,historical_csv
2020-10-01,Pomegranate,215.0,Kg,historical_csv
2020-10-08,Pomegranate,215.0,Kg,historical_csv
2020-10-15,Pomegranate,216.67,Kg,historical_csv
2020-10-22,Pomegranate,244.17,Kg,historical_csv
2020-10-29,Pomegranate,307.14,Kg,historical_csv
2020-11-05,Pomegranate,274.29,Kg,historical_csv
2020-11-12,Pomegranate,261.43,Kg,historical_csv
2020-11-19,Pomegranate,292.86,Kg,historical_csv
2020-11-26,Pomegranate,301.43,Kg,historical_csv
2020-12-03,Pomegranate,335.0,Kg,historical_csv
2020-12-10,Pomegranate,335.0,Kg,historical_csv
2020-12-17,Pomegranate,331.43,Kg,historical_csv
2020-12-24,Pomegranate,279.29,Kg,historical_csv
2020-12-31,Pomegranate,277.14,Kg,historical_csv
2021-01-07,Pomegranate,279.29,Kg,historical_csv
2021-01-14,Pomegranate,277.14,Kg,historical_csv
2021-01-21,Pomegranate,275.0,Kg,historical_csv
2021-01-28,Pomegranate,281.43,Kg,historical_csv
2021-02-04,Pomegranate,295.71,Kg,historical_csv
2021-02-11,Pomegranate,290.0,Kg,historical_csv
2021-02-18,Pomegranate,290.0,Kg,historical_csv
2021-02-25,Pomegranate,295.71,Kg,historical_csv
2021-03-04,Pomegranate,309.17,Kg,historical_csv
2021-03-11,Pomegranate,313.57,Kg,historical_csv
2021-03-18,Pomegranate,310.0,Kg,historical_csv
2021-03-25,Pomegranate,276.43,Kg,historical_csv
2021-04-01,Pomegranate,290.0,Kg,historical_csv
2021-04-22,Pomegranate,290.0,Kg,historical_csv
2021-04-29,Pomegranate,292.86,Kg,historical_csv
2021-05-06,Pomegranate,283.57,Kg,historical_csv
2021-05-13,Pomegranate,282.86,Kg,historical_csv
2025-04-03,Pomegranate,290.0,Kg,historical_csv
2025-04-10,Pomegranate,292.86,Kg,historical_csv
2025-04-17,Pomegranate,296.67,Kg,historical_csv
2026-04-02,Pomegranate,290.0,Kg,historical_csv
2013-06-20,Potato,18.0,Kg,historical_csv
2013-08-01,Potato,22.0,Kg,historical_csv
2013-08-08,Potato,24.04,Kg,historical_csv
2013-08-15,Potato,25.31,Kg,historical_csv
2013-08-22,Potato,26.88,Kg,historical_csv
2013-08-29,Potato,28.9,Kg,historical_csv
2013-09-05,Potato,29.17,Kg,historical_csv
2013-09-12,Potato,29.46,Kg,historical_csv
2013-09-19,Potato,29.55,Kg,historical_csv
2013-09-26,Potato,28.38,Kg,historical_csv
2013-10-03,Potato,22.21,Kg,historical_csv
2013-10-10,Potato,23.79,Kg,historical_csv
2013-10-17,Potato,26.0,Kg,historical_csv
2013-10-24,Potato,40.7,Kg,historical_csv
2013-10-31,Potato,46.04,Kg,historical_csv
2013-11-07,Potato,39.88,Kg,historical_csv
2013-11-14,Potato,36.45,Kg,historical_csv
2013-11-21,Potato,39.83,Kg,historical_csv
2013-11-28,Potato,35.92,Kg,historical_csv
2013-12-05,Potato,29.67,Kg,historical_csv
2013-12-12,Potato,30.29,Kg,historical_csv
2013-12-19,Potato,29.25,Kg,historical_csv
2013-12-26,Potato,28.85,Kg,historical_csv
2014-01-02,Potato,27.2,Kg,historical_csv
2014-01-09,Potato,23.58,Kg,historical_csv
2014-01-16,Potato,22.35,Kg,historical_csv
2014-01-23,Potato,21.42,Kg,historical_csv
2014-01-30,Potato,20.9,Kg,historical_csv
2014-02-06,Potato,17.2,Kg,historical_csv
2014-02-13,Potato,17.89,Kg,historical_csv
2014-02-20,Potato,17.65,Kg,historical_csv
2014-02-27,Potato,18.05,Kg,historical_csv
2014-03-06,Potato,19.25,Kg,historical_csv
2014-03-13,Potato,20.46,Kg,historical_csv
2014-03-20,Potato,21.2,Kg,historical_csv
2014-03-27,Potato,21.96,Kg,historical_csv
2014-04-03,Potato,22.55,Kg,historical_csv
2014-04-10,Potato,24.6,Kg,historical_csv
2014-04-17,Potato,25.5,Kg,historical_csv
2014-04-24,Potato,25.45,Kg,historical_csv
2014-05-01,Potato,23.25,Kg,historical_csv
2014-05-08,Potato,26.46,Kg,historical_csv
2014-05-15,Potato,26.6,Kg,historical_csv
2014-05-22,Potato,26.04,Kg,historical_csv
2014-05-29,Potato,26.5,Kg,historical_csv
2014-06-05,Potato,29.79,Kg,historical_csv
2014-06-12,Potato,32.0,Kg,historical_csv
2014-06-19,Potato,34.33,Kg,historical_csv
2014-06-26,Potato,35.15,Kg,historical_csv
2014-07-03,Potato,36.33,Kg,historical_csv
2014-07-10,Potato,37.14,Kg,historical_csv
2014-07-17,Potato,34.43,Kg,historical_csv
2014-07-24,Potato,36.43,Kg,historical_csv
2014-07-31,Potato,36.29,Kg,historical_csv
2014-08-07,Potato,37.39,Kg,historical_csv
2014-08-14,Potato,40.29,Kg,historical_csv
2014-08-21,Potato,44.36,Kg,historical_csv
2014-08-28,Potato,43.29,Kg,historical_csv
2014-09-04,Potato,42.58,Kg,historical_csv
2014-09-11,Potato,42.39,Kg,historical_csv
2014-09-18,Potato,43.25,Kg,historical_csv
2014-09-25,Potato,41.33,Kg,historical_csv
2014-10-02,Potato,42.06,Kg,historical_csv
2014-10-09,Potato,43.5,Kg,historical_csv
2014-10-16,Potato,49.21,Kg,historical_csv
2014-10-23,Potato,53.33,Kg,historical_csv
2014-10-30,Potato,39.43,Kg,historical_csv
2014-11-06,Potato,47.68,Kg,historical_csv
2014-11-13,Potato,43.64,Kg,historical_csv
2014-11-20,Potato,39.07,Kg,historical_csv
2014-11-27,Potato,37.43,Kg,historical_csv
2014-12-04,Potato,35.39,Kg,historical_csv
2014-12-11,Potato,33.46,Kg,historical_csv
2014-12-18,Potato,27.0,Kg,historical_csv
2014-12-25,Potato,23.67,Kg,historical_csv
2015-01-01,Potato,21.46,Kg,historical_csv
2015-01-08,Potato,20.68,Kg,historical_csv
2015-01-15,Potato,20.21,Kg,historical_csv
2015-01-22,Potato,19.82,Kg,historical_csv
2015-01-29,Potato,19.71,Kg,historical_csv
2015-02-05,Potato,19.67,Kg,historical_csv
2015-02-12,Potato,18.0,Kg,historical_csv
2015-02-19,Potato,16.83,Kg,historical_csv
2015-02-26,Potato,17.92,Kg,historical_csv
2015-03-05,Potato,17.94,Kg,historical_csv
2015-03-12,Potato,17.65,Kg,historical_csv
2015-03-19,Potato,16.61,Kg,historical_csv
2015-03-26,Potato,16.57,Kg,historical_csv
2015-04-02,Potato,14.43,Kg,historical_csv
2015-04-09,Potato,15.5,Kg,historical_csv
2015-04-16,Potato,14.92,Kg,historical_csv
2015-04-23,Potato,14.39,Kg,historical_csv
2015-04-30,Potato,15.29,Kg,historical_csv
2015-05-07,Potato,15.32,Kg,historical_csv
2015-05-14,Potato,14.17,Kg,historical_csv
2015-05-21,Potato,13.89,Kg,historical_csv
2015-05-28,Potato,13.75,Kg,historical_csv
2015-06-04,Potato,13.86,Kg,historical_csv
2015-06-11,Potato,17.11,Kg,historical_csv
2015-06-18,Potato,18.31,Kg,historical_csv
2015-06-25,Potato,18.43,Kg,historical_csv
2015-07-02,Potato,20.13,Kg,historical_csv
2015-07-09,Potato,19.95,Kg,historical_csv
2015-07-16,Potato,20.17,Kg,historical_csv
2015-07-23,Potato,21.67,Kg,historical_csv
2015-07-30,Potato,21.27,Kg,historical_csv
2015-08-06,Potato,21.75,Kg,historical_csv
2015-08-13,Potato,23.0,Kg,historical_csv
2015-08-20,Potato,23.79,Kg,historical_csv
2015-08-27,Potato,25.93,Kg,historical_csv
2015-09-03,Potato,25.93,Kg,historical_csv
2015-09-10,Potato,25.96,Kg,historical_csv
2015-09-17,Potato,26.36,Kg,historical_csv
2015-09-24,Potato,26.14,Kg,historical_csv
2015-10-01,Potato,32.71,Kg,historical_csv
2015-10-08,Potato,33.89,Kg,historical_csv
2015-10-15,Potato,34.61,Kg,historical_csv
2015-10-22,Potato,32.36,Kg,historical_csv
2015-10-29,Potato,31.96,Kg,historical_csv
2015-11-05,Potato,31.75,Kg,historical_csv
2015-11-12,Potato,30.43,Kg,historical_csv
2015-11-19,Potato,30.14,Kg,historical_csv
2015-11-26,Potato,24.93,Kg,historical_csv
2015-12-03,Potato,25.11,Kg,historical_csv
2015-12-10,Potato,25.07,Kg,historical_csv
2015-12-17,Potato,25.04,Kg,historical_csv
2015-12-24,Potato,26.21,Kg,historical_csv
2015-12-31,Potato,25.21,Kg,historical_csv
2016-01-07,Potato,25.68,Kg,historical_csv
2016-01-14,Potato,25.29,Kg,historical_csv
2016-01-21,Potato,25.0,Kg,historical_csv
2016-01-28,Potato,25.32,Kg,historical_csv
2016-02-04,Potato,22.18,Kg,historical_csv
2016-02-11,Potato,20.54,Kg,historical_csv
2016-02-18,Potato,20.43,Kg,historical_csv
2016-02-25,Potato,20.0,Kg,historical_csv
2016-03-03,Potato,20.42,Kg,historical_csv
2016-03-10,Potato,20.14,Kg,historical_csv
2016-03-17,Potato,20.25,Kg,historical_csv
2016-03-24,Potato,20.0,Kg,historical_csv
2016-03-31,Potato,19.96,Kg,historical_csv
2016-04-07,Potato,20.0,Kg,historical_csv
2016-04-14,Potato,21.07,Kg,historical_csv
2016-04-21,Potato,24.75,Kg,historical_csv
2016-04-28,Potato,24.54,Kg,historical_csv
2016-05-05,Potato,26.71,Kg,historical_csv
2016-05-12,Potato,28.25,Kg,historical_csv
2016-05-19,Potato,33.04,Kg,historical_csv
2016-05-26,Potato,33.57,Kg,historical_csv
2016-06-02,Potato,33.75,Kg,historical_csv
2016-06-09,Potato,33.93,Kg,historical_csv
2016-06-16,Potato,33.75,Kg,historical_csv
2016-06-23,Potato,33.75,Kg,historical_csv
2016-06-30,Potato,33.89,Kg,historical_csv
2016-07-07,Potato,33.82,Kg,historical_csv
2016-07-14,Potato,38.0,Kg,historical_csv
2016-07-21,Potato,38.25,Kg,historical_csv
2016-07-28,Potato,34.57,Kg,historical_csv
2016-08-04,Potato,35.75,Kg,historical_csv
2016-08-11,Potato,36.07,Kg,historical_csv
2016-08-18,Potato,37.5,Kg,historical_csv
2016-08-25,Potato,37.54,Kg,historical_csv
2016-09-01,Potato,35.21,Kg,historical_csv
2016-09-08,Potato,35.11,Kg,historical_csv
2016-09-15,Potato,35.0,Kg,historical_csv
2016-09-22,Potato,35.0,Kg,historical_csv
2016-09-29,Potato,34.64,Kg,historical_csv
2016-10-06,Potato,34.5,Kg,historical_csv
2016-10-13,Potato,34.61,Kg,historical_csv
2016-10-20,Potato,34.5,Kg,historical_csv
2016-10-27,Potato,34.86,Kg,historical_csv
2016-11-03,Potato,38.21,Kg,historical_csv
2016-11-10,Potato,50.71,Kg,historical_csv
2016-11-17,Potato,37.93,Kg,historical_csv
2016-11-24,Potato,35.0,Kg,historical_csv
2016-12-01,Potato,32.21,Kg,historical_csv
2016-12-08,Potato,30.0,Kg,historical_csv
2016-12-15,Potato,27.82,Kg,historical_csv
2016-12-22,Potato,25.86,Kg,historical_csv
2016-12-29,Potato,25.21,Kg,historical_csv
2017-01-05,Potato,24.96,Kg,historical_csv
2017-01-12,Potato,22.5,Kg,historical_csv
2017-01-19,Potato,24.57,Kg,historical_csv
2017-01-26,Potato,21.5,Kg,historical_csv
2017-02-02,Potato,18.61,Kg,historical_csv
2017-02-09,Potato,18.71,Kg,historical_csv
2017-02-16,Potato,18.5,Kg,historical_csv
2017-02-23,Potato,16.71,Kg,historical_csv
2017-03-02,Potato,16.04,Kg,historical_csv
2017-03-09,Potato,15.5,Kg,historical_csv
2017-03-16,Potato,16.0,Kg,historical_csv
2017-03-23,Potato,15.46,Kg,historical_csv
2017-03-30,Potato,14.0,Kg,historical_csv
2017-04-06,Potato,14.57,Kg,historical_csv
2017-04-13,Potato,15.36,Kg,historical_csv
2017-04-20,Potato,19.75,Kg,historical_csv
2017-04-27,Potato,21.29,Kg,historical_csv
2017-05-04,Potato,20.29,Kg,historical_csv
2017-05-11,Potato,20.0,Kg,historical_csv
2017-05-18,Potato,20.0,Kg,historical_csv
2017-05-25,Potato,19.57,Kg,historical_csv
2017-06-01,Potato,18.46,Kg,historical_csv
2017-06-08,Potato,18.57,Kg,historical_csv
2017-06-15,Potato,18.89,Kg,historical_csv
2017-06-22,Potato,19.18,Kg,historical_csv
2017-06-29,Potato,22.14,Kg,historical_csv
2017-07-06,Potato,21.86,Kg,historical_csv
2017-07-13,Potato,22.36,Kg,historical_csv
2017-07-20,Potato,22.43,Kg,historical_csv
2017-07-27,Potato,22.54,Kg,historical_csv
2017-08-03,Potato,24.43,Kg,historical_csv
2017-08-10,Potato,27.68,Kg,historical_csv
2017-08-17,Potato,29.57,Kg,historical_csv
2017-08-24,Potato,31.5,Kg,historical_csv
2017-08-31,Potato,30.54,Kg,historical_csv
2017-09-07,Potato,30.32,Kg,historical_csv
2017-09-14,Potato,30.14,Kg,historical_csv
2017-09-21,Potato,30.08,Kg,historical_csv
2017-09-28,Potato,30.0,Kg,historical_csv
2017-10-05,Potato,30.18,Kg,historical_csv
2017-10-12,Potato,31.25,Kg,historical_csv
2017-10-19,Potato,30.14,Kg,historical_csv
2017-10-26,Potato,37.61,Kg,historical_csv
2017-11-02,Potato,40.54,Kg,historical_csv
2017-11-09,Potato,40.57,Kg,historical_csv
2017-11-16,Potato,38.89,Kg,historical_csv
2017-11-23,Potato,33.43,Kg,historical_csv
2017-11-30,Potato,31.86,Kg,historical_csv
2017-12-07,Potato,30.25,Kg,historical_csv
2017-12-14,Potato,33.21,Kg,historical_csv
2017-12-21,Potato,34.54,Kg,historical_csv
2017-12-28,Potato,34.25,Kg,historical_csv
2018-01-04,Potato,32.14,Kg,historical_csv
2018-01-11,Potato,28.21,Kg,historical_csv
2018-01-18,Potato,26.42,Kg,historical_csv
2018-01-25,Potato,23.82,Kg,historical_csv
2018-02-01,Potato,22.64,Kg,historical_csv
2018-02-08,Potato,20.14,Kg,historical_csv
2018-02-15,Potato,20.11,Kg,historical_csv
2018-02-22,Potato,20.04,Kg,historical_csv
2018-03-01,Potato,21.0,Kg,historical_csv
2018-03-08,Potato,22.0,Kg,historical_csv
2018-03-15,Potato,23.25,Kg,historical_csv
2018-03-22,Potato,22.5,Kg,historical_csv
2018-03-29,Potato,22.61,Kg,historical_csv
2018-04-05,Potato,27.82,Kg,historical_csv
2018-04-12,Potato,32.75,Kg,historical_csv
2018-04-19,Potato,29.68,Kg,historical_csv
2018-04-26,Potato,30.07,Kg,historical_csv
2018-05-03,Potato,30.04,Kg,historical_csv
2018-05-10,Potato,29.82,Kg,historical_csv
2018-05-17,Potato,27.75,Kg,historical_csv
2018-05-24,Potato,26.89,Kg,historical_csv
2018-05-31,Potato,26.25,Kg,historical_csv
2018-06-07,Potato,30.93,Kg,historical_csv
2018-06-14,Potato,31.07,Kg,historical_csv
2018-06-21,Potato,30.68,Kg,historical_csv
2018-06-28,Potato,32.93,Kg,historical_csv
2018-07-05,Potato,34.79,Kg,historical_csv
2018-07-12,Potato,36.21,Kg,historical_csv
2018-07-19,Potato,38.04,Kg,historical_csv
2018-07-26,Potato,40.0,Kg,historical_csv
2018-08-02,Potato,40.0,Kg,historical_csv
2018-08-09,Potato,40.79,Kg,historical_csv
2018-08-16,Potato,43.96,Kg,historical_csv
2018-08-23,Potato,44.21,Kg,historical_csv
2018-08-30,Potato,44.29,Kg,historical_csv
2018-09-06,Potato,44.71,Kg,historical_csv
2018-09-13,Potato,49.0,Kg,historical_csv
2018-09-20,Potato,54.57,Kg,historical_csv
2018-09-27,Potato,55.46,Kg,historical_csv
2018-10-04,Potato,52.5,Kg,historical_csv
2018-10-11,Potato,52.21,Kg,historical_csv
2018-10-18,Potato,56.29,Kg,historical_csv
2018-10-25,Potato,66.43,Kg,historical_csv
2018-11-01,Potato,63.75,Kg,historical_csv
2018-11-08,Potato,47.0,Kg,historical_csv
2018-11-15,Potato,48.18,Kg,historical_csv
2018-11-22,Potato,44.29,Kg,historical_csv
2018-11-29,Potato,47.25,Kg,historical_csv
2018-12-06,Potato,43.07,Kg,historical_csv
2018-12-13,Potato,41.86,Kg,historical_csv
2018-12-20,Potato,38.14,Kg,historical_csv
2018-12-27,Potato,32.14,Kg,historical_csv
2019-01-03,Potato,26.61,Kg,historical_csv
2019-01-10,Potato,29.18,Kg,historical_csv
2019-01-17,Potato,27.36,Kg,historical_csv
2019-01-24,Potato,26.57,Kg,historical_csv
2019-01-31,Potato,24.82,Kg,historical_csv
2019-02-07,Potato,20.82,Kg,historical_csv
2019-02-14,Potato,20.71,Kg,historical_csv
2019-02-21,Potato,20.32,Kg,historical_csv
2019-02-28,Potato,20.36,Kg,historical_csv
2019-03-07,Potato,20.08,Kg,historical_csv
2019-03-14,Potato,21.61,Kg,historical_csv
2019-03-21,Potato,22.43,Kg,historical_csv
2019-03-28,Potato,22.14,Kg,historical_csv
2019-04-04,Potato,22.0,Kg,historical_csv
